 CNTY , CONAME ,TOTPOP,POPRANK,POPSQMI,POPANGNO,POPANGPC,POPBLNO,POPBLPCT,POPHISNO,POPHISPC,POPOTHNO,POPOTHPC,POP04TOT,POP04F,POP04M,POP04PCT,POP514TO,POP514F,POP514M,POP514PC,POP1544T,POP1544F,POP1544M,POP1544PC,POP4564T,POP4564F,POP4564M,POP4564PC,POP65T,POP65F,POP65M,POP65PC,POPTFNO,POPTMNO,POPTFMPC,POPTMPC, UNEMPRT , TANFRECP ,FSPARTIC, PCPI , MCELIG , LIVEBIR ,ADBIRNO, ADBIRPCT ,UNWEDNO, UNWEDPCT , LBWNO , LBWPCT ,PRNTNO, PREPCT ,FERTILRT,TBNO,TBRATE,SYPHNO, SYPHRATE ,GONNO, GONRATE ,CHLAMNO,CHLAMRTE,PERTNO, PERTRATE ,VARICNO, VARICRTE ,AIDSNO, AIDSRATE , ALLDEANO ,ALLDEART,CDDEANO,CDDEART,HRTDEANO,HRTDEART,STRDEANO,STRDEART,CANDEANO, CANDEART ,LNGCANDN, LNGCANDR ,BRCANDN, BRCANDR ,COPDDN, COPDDR ,DIADEANO, DIADEART ,INFDEANO, INFDEART ,FTLDEANO,FTLDEART,ACCDEANO, ACCDEART ,MVDEANO, MVDEART ,HMIDEANO, HMIDEART ,SUIDEANO, SUIDEART , POVTOT ,PopUniv_Tot, POVPCT , POV017NO , PopUniv_LT18 , POV017PC , POVGT17N , PopUniv_18+ , POVGT17P , CHIP , Medbirth , Totbirth , MedbirthP , LaborForce , #UnEmp , UnEmp% ,PercapPop,PersInc, PercapInc ,AREA2,PreNatal,NOHILT65,NOHILT65POP,NOHILT65%,NOHI1864,NOHI1864POP,NOHILT18,NOHILT18POP,NOHILT18%,Alzheimer's,ALZDEART, FLUDEANO , FLUDEART , CLNDEANO , CLNDEART , PRSTDEANO , PRSTDEART , NEPHDEANO , NEPHDEART , LVRDEANO , LVVRDEART , SEPTDEANO , SEPTDEART ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,YEAR of DATA,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,SFY2009,SFY2009,2009,SFY2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,SFY2009,FY2009,FY2009,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,2009 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 280 ,HSR 11,"2,044,913",19,96.0,"301,429",14.7%,"24,653",1.2%,"1,695,054",82.9%,"23,777",1.2%,"205,493","100,892","104,601",10.0%,"320,229","157,479","162,750",15.7%,"912,371","449,883","462,488",44.6%,"402,956","210,192","192,764",19.7%,"203,864","114,748","89,116",10.0%,"1,033,194","1,011,719",50.5%,49.5%,9.4%,"34,216","504,874","$25,056","694,285"," 41,316 ","2,754",6.7%,"19,678",47.6%,"3,331",8.1%,"18,399",55.1%,91.8,201,9.6,3,0.1,"1,020",49.9,"8,902",435.3,124,6.1,349,17.1,92,4.4,"12,140",724.0,#REF!,#REF!,"2,954",180.2,629,38.6,"2,440",145.1,511,30.8,168,18.2,460,28.7,538,32.3,202,4.9,198,4.8,588,31.2,229,11.4,82,4.1,134,7.0,"612,338","2,002,512",30.6%,"285,713","676,469",42.2%,"326,625","1,326,043",24.6%,"55,286",0,"41,828",0.0%,"861,734","81,376",9.4%,"2,040,127","51,117,432,833","$25,056","21,292.3","33,401","606,129","1,779,277",34%,"489,876","1,113,025","116,253","666,252",17.4%,297,19.1,399,24.1,223,13.2,111,16.3,387,23.5,315,18.1,351,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 281 , Border Area (43) ,"4,792,270",43,61.8,"1,000,598",20.9%,"174,868",3.6%,"3,522,016",73.5%,"94,788",2.0%,"436,236","213,995","222,241",9.1%,"714,006","350,443","363,563",14.9%,"2,118,086","1,046,650","1,071,436",44.2%,"1,022,195","534,562","487,633",21.3%,"501,747","286,356","215,391",10.5%,"2,432,006","2,360,264",50.7%,49.3%,8.4%,"47,351","938,135","$29,958","1,364,496"," 87,854 ","5,342",6.1%,"40,598",46.2%,"7,624",8.7%,"45,381",60.6%,83.9,402,8.3,230,4.8,"5,009",104.5,"23,691",494.4,191,4.0,850,17.7,358,7.4,"30,310",728.2,#REF!,#REF!,"7,097",173.3,"1,642",40.3,"6,327",152.1,"1,345",32.8,458,19.6,"1,337",33.3,"1,181",28.7,436,5.0,463,5.2,"1,640",36.8,570,12.1,245,5.1,438,9.5,"1,148,115","4,689,435",24.5%,"508,705","1,461,994",34.8%,"639,410","3,227,441",19.8%,"117,271",0,"88,607",0.0%,"2,091,929","175,125",8.4%,"4,781,638","143,247,629,568","$29,958","77,514.4","74,868","1,244,293","4,166,540",30%,"1,016,352","2,718,224","227,941","1,448,316",15.7%,784,19.9,744,18.0,610,14.6,302,18.5,893,21.8,784,18.1,731,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 282 , NON Border Area (43) ,"19,990,032",211,108.5,"10,361,847",51.8%,"2,687,442",13.4%,"5,939,081",29.7%,"1,001,662",5.0%,"1,511,965","741,194","770,771",7.6%,"2,786,862","1,362,635","1,424,227",13.9%,"8,923,531","4,300,714","4,622,817",44.6%,"4,795,632","2,409,379","2,386,253",24.0%,"1,972,042","1,105,313","866,729",9.9%,"9,919,235","10,070,797",49.6%,50.4%,7.5%,"57,345","1,881,342","$40,677","3,389,475"," 313,745 ","13,390",4.3%,"130,452",41.6%,"26,533",8.5%,"175,092",58.0%,73.0,"1,075",5.4,"1,414",7.1,"23,773",118.9,"80,138",400.9,"3,167",15.8,"3,595",18.0,"1,928",9.7,"132,482",795.3,#REF!,#REF!,"30,911",190.1,"7,476",47.3,"29,204",171.4,"8,223",48.8,"2,134",22.1,"7,287",45.9,"3,685",21.8,"1,958",6.2,"1,635",5.2,"7,670",40.8,"2,882",14.4,"1,249",6.1,"2,357",11.9,"2,994,965","19,486,781",15.4%,"1,146,386","5,340,000",21.5%,"1,848,579","14,146,781",13.1%,"348,983",0,"315,664",0.0%,"9,838,940","735,505",7.5%,"20,000,664","813,561,926,022","$40,677","184,284.2","301,623","4,465,876","17,564,448",25%,"3,591,628","12,204,366","874,248","5,360,082",16.3%,"4,278",28.8,"2,636",16.4,"2,773",16.2,"1,272",20.2,"2,795",17.3,"1,936",10.1,"2,354",14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 283 , TxLa Border Area ,"847,206",18,74.0,"576,178",68.0%,"152,072",17.9%,"107,640",12.7%,"11,316",1.3%,"57,533","28,143","29,390",6.8%,"111,671","54,616","57,055",13.2%,"324,159","158,093","166,066",38.3%,"220,177","111,943","108,234",26.0%,"133,666","75,503","58,163",15.8%,"428,298","418,908",50.6%,49.4%,7.8%,"2,156","99,043","$35,122","175,472"," 11,894 ",574,4.8%,"5,495",46.2%,"1,023",8.6%,"5,913",52.9%,75.2,20,2.4,102,12.0,"1,348",159.1,"3,330",393.1,43,5.1,171,20.2,47,5.5,"8,741",862.8,#REF!,#REF!,"2,234",215.7,462,44.7,"1,784",173.0,590,56.1,127,22.6,578,55.2,249,24.7,81,6.8,48,4.0,477,54.4,212,25.4,56,6.8,138,16.4,"137,965","817,442",16.9%,"52,475","209,964",25.0%,"85,490","607,478",14.1%,"14,371",0,"11,849",0.0%,"419,855","32,588",7.8%,"844,449","29,658,668,434","$35,122","11,444.6","11,168","176,118","697,028",25%,"144,211","487,587","31,907","209,441",15.2%,318,30.2,185,18.1,149,14.5,71,17.4,165,16.2,94,9.6,125,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 284 , NON TxLa Border Area ,"23,935,096",236,95.6,"10,786,267",45.1%,"2,710,238",11.3%,"9,353,457",39.1%,"1,085,134",4.5%,"1,890,668","927,046","963,622",7.9%,"3,389,197","1,658,462","1,730,735",14.2%,"10,717,458","5,189,271","5,528,187",44.8%,"5,597,650","2,831,998","2,765,652",23.4%,"2,340,123","1,316,166","1,023,957",9.8%,"11,922,943","12,012,153",49.8%,50.2%,7.6%,"102,540","2,720,434","$38,732","4,578,499"," 389,705 ","18,158",4.7%,"165,555",42.5%,"33,134",8.5%,"214,560",58.7%,75.1,"1,457",6.1,"1,542",6.4,"27,434",114.6,"100,499",419.9,"3,315",13.8,"4,274",17.9,"2,239",9.4,"154,051",778.0,#REF!,#REF!,"35,774",185.3,"8,656",45.9,"33,747",167.5,"8,978",45.2,"2,465",21.6,"8,046",42.8,"4,617",23.1,"2,313",5.9,"2,050",5.2,"8,833",39.6,"3,240",13.6,"1,438",5.8,"2,657",11.3,"4,005,115","23,358,774",17.1%,"1,602,616","6,592,030",24.3%,"2,402,499","16,766,744",14.3%,"451,883",0,"392,422",0.0%,"11,511,014","878,042",7.6%,"23,937,853","927,150,887,156","$38,732","250,354.0","365,323","5,534,051","21,033,960",26%,"4,463,769","14,435,003","1,070,282","6,598,957",16.2%,"4,744",26.7,"3,195",16.6,"3,234",16.0,"1,503",20.0,"3,523",18.3,"2,626",11.7,"2,960",15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 285 ,Abilene MSA,"162,388",3,59.2,"112,100",69.0%,"12,341",7.6%,"33,875",20.9%,"4,072",2.5%,"12,255","6,013","6,242",7.5%,"20,955","10,341","10,614",12.9%,"70,978","33,348","37,630",43.7%,"37,061","18,954","18,107",22.8%,"21,139","12,140","8,999",13.0%,"80,796","81,592",49.8%,50.2%,5.9%,443,"18,108","$35,188","33,484"," 2,467 ",114,4.6%,966,39.2%,238,9.6%,"1,495",60.8%,74.0,1,0.6,1,0.6,182,112.1,647,398.4,4,2.5,49,30.2,10,6.2,"1,629",958.2,#REF!,#REF!,408,236.1,117,68.2,366,217.1,107,63.4,28,30.0,84,50.1,55,32.5,17,---,6,---,74,45.1,30,19.0,7,---,23,13.7,"24,002","149,470",16.1%,"8,747","37,770",23.2%,"15,255","111,700",13.7%,"2,581",0,"2,406",0.0%,"82,913","4,889",5.9%,"160,070","5,632,516,082","$35,188","2,745.2","2,457","31,734","134,477",24%,"26,452","96,330","5,282","38,147",13.8%,65,36.6,31,18.6,42,24.5,13,---,25,14.9,22,13.3,23,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 286 ,Amarillo MSA,"248,642",4,67.9,"163,353",65.7%,"14,331",5.8%,"63,018",25.3%,"7,940",3.2%,"18,008","8,823","9,185",7.2%,"34,024","16,635","17,389",13.7%,"107,370","52,013","55,357",43.2%,"59,999","30,236","29,763",24.1%,"29,241","16,676","12,565",11.8%,"124,383","124,259",50.0%,50.0%,5.3%,267,"24,071","$35,489","48,309"," 3,966 ",208,5.2%,"1,713",43.2%,385,9.7%,"2,240",56.6%,76.3,7,2.8,1,0.4,474,190.6,"1,436",577.5,8,3.2,61,24.5,6,2.4,"2,114",875.2,#REF!,#REF!,491,203.2,115,48.5,410,169.1,104,43.1,31,23.0,162,68.3,74,30.4,37,9.3,20,---,104,41.7,35,13.5,11,---,40,16.3,"37,190","236,416",15.7%,"13,633","64,324",21.2%,"23,557","172,092",13.7%,"3,424",0,"3,928",0.0%,"130,813","6,953",5.3%,"246,474","8,747,211,431","$35,489","3,660.4","3,958","52,101","213,431",24%,"42,807","148,914","9,294","64,517",14.4%,84,35.7,21,9.1,32,13.1,20,20.8,28,11.7,32,12.5,31,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 287 ,Austin-Round Rock-San Marcos MSA,"1,687,436",5,399.5,"931,569",55.2%,"130,768",7.7%,"542,327",32.1%,"82,772",4.9%,"120,554","59,151","61,403",7.1%,"223,689","108,785","114,904",13.3%,"820,184","385,347","434,837",48.6%,"393,309","194,336","198,973",23.3%,"129,700","72,247","57,453",7.7%,"819,866","867,570",48.6%,51.4%,6.9%,"1,864","146,192","$37,543","263,186"," 26,209 ",900,3.4%,"9,192",35.1%,"1,994",7.6%,"16,991",66.3%,68.0,70,4.2,97,5.7,"1,906",113.0,"8,065",477.9,"1,807",107.1,419,24.8,160,9.7,"7,701",659.7,#REF!,#REF!,"1,506",134.7,382,35.8,"1,741",145.2,427,37.7,136,19.2,344,32.4,190,16.0,138,5.3,123,4.7,575,39.3,176,10.4,47,2.6,195,11.9,"227,707","1,665,129",13.7%,"76,968","423,559",18.2%,"150,739","1,241,570",12.1%,"22,161",0,"26,391",0.0%,"885,804","61,456",6.9%,"1,705,075","64,014,144,725","$37,543","4,224.1","25,641","338,060","1,536,745",22%,"279,523","1,109,016","58,537","427,729",13.7%,276,27.9,131,11.7,179,14.9,72,17.1,133,12.5,143,9.6,98,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 288 ,Beaumont-Port Arthur MSA,"383,985",3,178.2,"223,334",58.2%,"98,434",25.6%,"47,395",12.3%,"14,822",3.9%,"25,808","12,664","13,144",6.7%,"51,599","25,314","26,285",13.4%,"159,960","75,033","84,927",41.7%,"96,693","48,792","47,901",25.2%,"49,925","28,624","21,301",13.0%,"190,427","193,558",49.6%,50.4%,9.6%,"1,173","56,586","$36,597","81,241"," 5,448 ",255,4.7%,"2,632",48.3%,537,9.9%,"3,244",66.8%,72.6,10,2.7,174,45.3,573,149.2,"1,427",371.6,3,0.8,18,4.7,44,11.8,"3,769",932.3,#REF!,#REF!,860,211.8,235,57.3,817,200.7,208,51.1,65,29.6,227,56.0,89,21.4,41,7.5,28,5.1,232,59.9,71,17.9,32,8.3,54,13.8,"61,948","360,089",17.2%,"22,328","93,240",23.9%,"39,620","266,849",14.8%,"5,674",0,"5,507",0.0%,"184,237","17,748",9.6%,"378,477","13,851,132,495","$36,597","2,154.3","4,855","75,858","318,768",24%,"62,853","225,420","13,005","93,348",13.9%,175,43.1,84,21.0,84,20.5,47,29.7,80,19.7,42,10.2,62,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 289 ,Brownsville-Harlingen MSA,"396,901",1,438.2,"45,795",11.5%,"1,096",0.3%,"346,647",87.3%,"3,363",0.8%,"42,172","20,680","21,492",10.6%,"62,870","30,768","32,102",15.8%,"170,438","86,681","83,757",42.9%,"76,840","41,119","35,721",19.4%,"44,581","24,978","19,603",11.2%,"204,226","192,675",51.5%,48.5%,9.9%,"8,247","105,979","$22,388","136,055"," 8,023 ",570,7.1%,"3,777",47.1%,608,7.6%,"3,596",45.2%,92.6,48,11.7,0,---,149,37.5,"1,344",338.6,28,7.1,21,5.3,22,5.4,"2,242",636.8,#REF!,#REF!,579,165.8,109,31.7,432,122.8,82,23.5,24,12.6,71,20.2,102,29.0,45,5.6,35,4.3,96,26.6,35,9.0,6,---,28,8.3,"132,894","390,984",34.0%,"61,690","136,857",45.1%,"71,204","254,127",28.0%,"11,650",0,"8,111",0.0%,"151,517","15,016",9.9%,"396,371","8,873,953,948","$22,388",905.8,"7,955","125,976","343,759",37%,"101,133","209,034","24,843","134,725",18.4%,39,11.5,74,21.3,50,14.3,14,---,83,23.3,60,17.3,40,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 290 ,College Station-Bryan MSA,"214,188",3,101.7,"131,270",61.3%,"26,858",12.5%,"46,555",21.7%,"9,505",4.4%,"14,317","7,021","7,296",6.7%,"24,821","12,121","12,700",11.6%,"115,720","54,892","60,828",54.0%,"40,776","20,736","20,040",19.0%,"18,554","10,449","8,105",8.7%,"105,219","108,969",49.1%,50.9%,5.7%,145,"19,889","$29,847","33,984"," 3,072 ",110,3.6%,"1,150",37.4%,220,7.2%,"1,455",62.7%,56.0,8,3.9,7,3.3,403,188.2,981,458.0,29,13.5,51,23.8,8,3.9,"1,241",793.7,#REF!,#REF!,315,206.1,77,51.1,271,173.0,85,54.9,17,---,53,35.5,45,29.6,12,---,23,7.4,79,42.7,43,21.4,4,---,21,9.6,"55,433","198,851",27.9%,"11,271","46,850",24.1%,"44,162","152,001",29.1%,"2,364",0,"3,007",0.0%,"112,471","6,396",5.7%,"212,268","6,335,506,014","$29,847","2,105.9","2,322","41,575","186,413",22%,"34,132","139,247","7,443","47,166",15.8%,35,24.1,23,15.2,25,15.7,13,---,17,---,18,---,20,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 291 ,Corpus Christi MSA,"417,552",3,234.7,"147,084",35.2%,"15,491",3.7%,"245,084",58.7%,"9,893",2.4%,"32,986","16,204","16,782",7.9%,"57,914","28,495","29,419",13.9%,"179,990","87,459","92,531",43.1%,"99,283","50,716","48,567",23.8%,"47,379","26,679","20,700",11.3%,"209,553","207,999",50.2%,49.8%,7.2%,"1,959","68,926","$36,558","103,253"," 6,201 ",379,6.1%,"3,241",52.3%,548,8.8%,"3,693",61.0%,70.9,15,3.6,3,0.7,525,125.7,"2,455",588.0,16,3.8,65,15.6,20,4.8,"3,398",874.6,#REF!,#REF!,696,180.6,183,48.6,760,191.4,194,49.2,55,25.9,171,45.6,176,44.0,35,5.6,21,3.4,182,44.4,53,12.8,22,5.2,43,10.5,"78,963","409,708",19.3%,"31,050","109,701",28.3%,"47,913","300,007",16.0%,"8,033",0,"6,300",0.0%,"207,745","14,872",7.2%,"416,095","15,211,596,330","$36,558","1,779.4","6,051","92,658","356,492",26%,"75,980","246,660","16,678","109,832",15.2%,135,37.2,67,17.4,66,16.5,34,21.2,104,27.2,87,20.7,57,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 292 ,Dallas-Fort Worth-Arlington MSA,"6,408,756",12,712.9,"3,290,686",51.3%,"872,539",13.6%,"1,863,747",29.1%,"381,784",6.0%,"500,212","245,467","254,745",7.8%,"940,813","461,080","479,733",14.7%,"2,951,668","1,435,174","1,516,494",46.1%,"1,506,000","754,727","751,273",23.5%,"510,063","288,391","221,672",8.0%,"3,184,839","3,223,917",49.7%,50.3%,7.8%,"13,880","512,724","$41,764","952,786"," 101,362 ","4,125",4.1%,"41,683",41.1%,"8,205",8.1%,"56,572",56.6%,70.6,382,5.9,504,7.9,"7,794",121.6,"26,508",413.6,680,10.6,"1,099",17.1,715,11.1,"35,486",788.0,#REF!,#REF!,"8,215",188.6,"1,995",48.1,"8,028",173.0,"2,266",50.0,572,20.8,"1,947",47.4,936,20.3,663,6.5,551,5.4,"1,887",34.0,612,9.8,333,5.0,635,10.0,"903,200","6,348,807",14.2%,"358,716","1,783,701",20.1%,"544,484","4,565,106",11.9%,"114,172",0,"102,123",0.0%,"3,162,378","248,128",7.8%,"6,447,615","269,281,388,731","$41,764","8,989.6","99,868","1,468,959","5,764,912",25%,"1,174,634","3,973,883","294,325","1,791,029",16.4%,"1,138",30.1,725,17.0,791,16.6,345,22.1,811,18.9,474,8.5,526,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 293 ,Dallas-Plano-Irving Metropolitan Division,"4,297,673",8,769.0,"2,114,383",49.2%,"617,229",14.4%,"1,305,174",30.4%,"260,887",6.1%,"334,588","164,133","170,455",7.8%,"629,605","308,399","321,206",14.6%,"2,011,689","973,488","1,038,201",46.8%,"997,886","499,412","498,474",23.2%,"323,905","183,407","140,498",7.5%,"2,128,839","2,168,834",49.5%,50.5%,7.9%,"9,171","336,861","$43,418","639,059"," 67,957 ","2,712",4.0%,"28,202",41.5%,"5,456",8.0%,"39,106",58.5%,69.8,265,6.1,318,7.4,"5,272",122.7,"18,091",420.9,435,10.1,739,17.2,593,13.7,"22,549",781.4,#REF!,#REF!,"5,202",186.6,"1,205",45.4,"5,096",171.1,"1,403",48.4,372,20.8,"1,134",44.4,608,20.4,436,6.4,335,4.9,"1,202",33.4,363,8.7,259,5.8,423,10.0,"613,834","4,263,687",14.4%,"239,011","1,196,852",20.0%,"374,823","3,066,835",12.2%,"76,241",0,"68,534",0.0%,"2,106,232","165,817",7.9%,"4,326,384","187,843,916,551","$43,418","5,588.7","66,843","1,007,826","3,878,512",26%,"803,639","2,676,938","204,187","1,201,574",17.0%,777,32.3,472,17.3,496,16.1,218,22.2,542,20.0,278,7.8,330,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 294 , El Paso MSA ,"755,073",1,745.3,"87,289",11.6%,"19,688",2.6%,"633,605",83.9%,"14,491",1.9%,"72,263","35,432","36,831",9.6%,"107,716","53,000","54,716",14.3%,"343,946","168,688","175,258",45.6%,"156,813","84,252","72,561",20.8%,"74,335","43,545","30,790",9.8%,"384,917","370,156",51.0%,49.0%,9.0%,"6,850","155,364","$29,381","224,868"," 13,968 ",832,6.0%,"6,171",44.2%,"1,293",9.3%,"7,823",58.7%,82.8,57,7.5,13,1.7,503,66.6,"3,421",453.1,7,0.9,147,19.5,51,6.7,"4,481",734.0,#REF!,#REF!,994,167.6,255,43.2,981,159.1,169,27.9,79,22.1,217,37.3,184,30.6,56,4.0,96,6.8,243,34.9,97,12.8,25,3.4,62,8.5,"174,651","737,596",23.7%,"76,356","233,555",32.7%,"98,295","504,041",19.5%,"20,941",0,"14,166",0.0%,"306,644","27,726",9.0%,"751,296","22,073,827,776","$29,381","1,013.1","13,330","207,206","657,315",32%,"172,797","426,319","34,409","230,996",14.9%,158,28.7,73,11.6,92,14.9,60,26.5,110,18.4,147,22.4,78,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 295 ,Fort Worth-Arlington Metropolitan Division,"2,111,083",4,620.7,"1,176,303",55.7%,"255,310",12.1%,"558,573",26.5%,"120,897",5.7%,"165,624","81,334","84,290",7.8%,"311,208","152,681","158,527",14.7%,"939,979","461,686","478,293",44.5%,"508,114","255,315","252,799",24.1%,"186,158","104,984","81,174",8.8%,"1,056,000","1,055,083",50.0%,50.0%,7.8%,"4,709","175,863","$38,392","313,727"," 33,405 ","1,413",4.2%,"13,481",40.4%,"2,749",8.2%,"17,466",52.9%,72.4,117,5.5,186,8.8,"2,522",119.5,"8,417",398.7,245,11.6,360,17.1,122,5.8,"12,937",801.8,#REF!,#REF!,"3,013",192.4,790,52.8,"2,932",176.7,863,52.9,200,20.9,813,53.0,328,20.0,227,6.8,216,6.4,685,35.4,249,12.1,74,3.4,212,10.0,"289,366","2,085,120",13.9%,"119,705","586,849",20.4%,"169,661","1,498,271",11.3%,"37,931",0,"33,589",0.0%,"1,056,146","82,311",7.8%,"2,121,231","81,437,472,180","$38,392","3,400.9","33,025","461,133","1,886,400",24%,"370,995","1,296,945","90,138","589,455",15.3%,361,26.2,253,16.3,295,17.6,127,21.9,269,17.2,196,10.0,196,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 296 ,Houston-Sugar Land-Baytown MSA,"5,849,484",10,655.2,"2,312,859",39.5%,"978,367",16.7%,"2,144,194",36.7%,"414,064",7.1%,"466,481","228,776","237,705",8.0%,"835,056","407,875","427,181",14.3%,"2,663,512","1,299,799","1,363,713",45.5%,"1,405,498","706,959","698,539",24.0%,"478,937","266,691","212,246",8.2%,"2,910,100","2,939,384",49.7%,50.3%,7.6%,"10,711","533,035","$46,570","981,394"," 98,892 ","3,916",4.0%,"40,998",41.5%,"8,715",8.8%,"51,849",55.6%,76.1,485,8.3,432,7.4,"6,155",105.2,"20,880",357.0,276,4.7,734,12.5,806,13.9,"32,642",785.3,#REF!,#REF!,"7,433",190.3,"1,808",48.5,"7,285",167.7,"1,929",45.3,604,24.0,"1,414",37.2,932,22.0,595,6.0,538,5.4,"2,071",40.2,745,12.8,551,9.1,665,11.7,"879,180","5,786,831",15.2%,"360,902","1,652,338",21.8%,"518,278","4,134,493",12.5%,"121,146",0,"99,163",0.0%,"2,850,084","216,816",7.6%,"5,867,489","273,246,992,427","$46,570","8,928.2","93,185","1,383,302","5,253,117",26%,"1,099,479","3,596,773","283,823","1,656,344",17.1%,734,22.4,615,15.6,683,15.9,290,19.0,754,19.2,542,10.3,804,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
